"o-teaser__tag","o-teaser__tag href","js-teaser-heading-link","js-teaser-heading-link href","js-teaser-standfirst-link","js-teaser-standfirst-link href","o-teaser__timestamp-date","o-teaser__image-container href","o-teaser__image src"
"Live blog from February 14 2024","https://www.ft.com/content/cc674303-157e-4c96-9e4a-393899c3e4ab","It is too early to cut interest rates, says ECB","https://www.ft.com/content/cc674303-157e-4c96-9e4a-393899c3e4ab#post-268e427f-ffc2-4d13-9e60-197a6371af7b","The European Central Bank needs more time to confirm that inflation is returning to target and cut interest rates, according to its vice-president. “W...","https://www.ft.com/content/cc674303-157e-4c96-9e4a-393899c3e4ab#post-268e427f-ffc2-4d13-9e60-197a6371af7b","","",""
"National Security","https://www.ft.com/content/1cd6f7a8-56ff-4f6b-a9d3-90e21ac87702","China and the revenge of geopolitics","https://www.ft.com/content/a17a14f2-704f-478f-bfa6-18f41eed0a40","History offers few lessons for the US and its allies in today’s big power play","https://www.ft.com/content/a17a14f2-704f-478f-bfa6-18f41eed0a40","July 19, 2023","https://www.ft.com/content/a17a14f2-704f-478f-bfa6-18f41eed0a40","https://www.ft.com/__origami/service/image/v2/images/raw/https%3A%2F%2Fd1e00ek4ebabms.cloudfront.net%2Fproduction%2F453c15b7-eed5-4034-b1a2-57f136955444.jpg?source=next&fit=scale-down&dpr=2&width=240"
"","","Euro fares well despite rising geopolitical tensions, says ECB","https://www.ft.com/content/24a544fe-ab73-4a93-b033-8c80d2e702e8","Geopolitical tensions created by Russia’s full-scale invasion of Ukraine had little impact on the euro’s role as an international currency, even if it...","https://www.ft.com/content/24a544fe-ab73-4a93-b033-8c80d2e702e8","","",""
"Mergers & Acquisitions","https://www.ft.com/stream/9d13b836-df76-4445-b599-10ae378680f0","Global dealmaking drops below $3tn for first time since 2013","https://www.ft.com/content/0174093d-08e6-4763-a299-3f0527b71d31","Higher interest rates, geopolitical tensions and regulatory challenges have prompted two-year hiatus","https://www.ft.com/content/0174093d-08e6-4763-a299-3f0527b71d31","December 28, 2023","https://www.ft.com/content/0174093d-08e6-4763-a299-3f0527b71d31","https://www.ft.com/__origami/service/image/v2/images/raw/https%3A%2F%2Fd1e00ek4ebabms.cloudfront.net%2Fproduction%2F16fb446e-6a3c-4d83-bc96-6d72c7892f3d.jpg?source=next&fit=scale-down&dpr=2&width=240"
"Letter","https://www.ft.com/stream/6084af2f-16c3-4824-9500-176fa8fdb7b7","Letter: Investors must brace for more geopolitical risk","https://www.ft.com/content/69c4a773-221f-4492-9e36-33afd5fcec0c","From Anna Rosenberg, Head of Geopolitics, Amundi Asset Management, London EC2, UK","https://www.ft.com/content/69c4a773-221f-4492-9e36-33afd5fcec0c","May 27, 2024","https://www.ft.com/content/69c4a773-221f-4492-9e36-33afd5fcec0c","https://www.ft.com/__origami/service/image/v2/images/raw/https%3A%2F%2Fd1e00ek4ebabms.cloudfront.net%2Fproduction%2F6b2eb797-d3c3-41d0-85e0-ee54f08442c6.jpg?source=next&fit=scale-down&dpr=2&width=240"
"Live blog from February 5 2024","https://www.ft.com/content/2d7b3a64-f462-49c6-9583-11e339366eb4","China’s service sector activity expands less than forecast, private poll shows","https://www.ft.com/content/2d7b3a64-f462-49c6-9583-11e339366eb4#post-f08b9741-85ec-46aa-9071-273e572f4d08","A closely watched metric showed China’s non-manufacturing activity grew less than expected in January. The privately run Caixin services purchasing ma...","https://www.ft.com/content/2d7b3a64-f462-49c6-9583-11e339366eb4#post-f08b9741-85ec-46aa-9071-273e572f4d08","","",""
"Cyber Security","https://www.ft.com/stream/146af07b-ba26-4293-9aa8-d900930ac78f","White House moves to defend US ports from Chinese cyber threat","https://www.ft.com/content/a430819f-7a8e-4d5d-b21d-bd32bf1f5fba","Move includes billions of dollars to replace container cranes amid concerns hackers could disrupt supply chains","https://www.ft.com/content/a430819f-7a8e-4d5d-b21d-bd32bf1f5fba","February 21, 2024","https://www.ft.com/content/a430819f-7a8e-4d5d-b21d-bd32bf1f5fba","https://www.ft.com/__origami/service/image/v2/images/raw/https%3A%2F%2Fd1e00ek4ebabms.cloudfront.net%2Fproduction%2Fe7669630-ed8d-4b47-8fc2-bee918f79e44.jpg?source=next&fit=scale-down&dpr=2&width=240"
"Emerging markets","https://www.ft.com/stream/fab33c6e-17a3-4c4b-b457-1c8e7aceff6d","US investors in emerging markets switch to ETFs that exclude China","https://www.ft.com/content/aae3e138-8cc9-4121-8f06-64e2120b3a70","Portfolios are being adjusted as tensions and state intervention weigh on Chinese stocks","https://www.ft.com/content/aae3e138-8cc9-4121-8f06-64e2120b3a70","February 15, 2024","https://www.ft.com/content/aae3e138-8cc9-4121-8f06-64e2120b3a70","https://www.ft.com/__origami/service/image/v2/images/raw/https%3A%2F%2Fd1e00ek4ebabms.cloudfront.net%2Fproduction%2Fab7061ec-c117-4c4c-ba5c-e8e7178baa05.jpg?source=next&fit=scale-down&dpr=2&width=240"
"Live blog from February 2 2024","https://www.ft.com/content/f9d0da8a-ac43-4f0d-8af5-d597d1f13bb8","Electrolux warns of continued fall in earnings in challenging conditions","https://www.ft.com/content/f9d0da8a-ac43-4f0d-8af5-d597d1f13bb8#post-1642c523-61f4-4cb3-ae0b-ab5f65e5bcbf","Sweden’s Electrolux has warned that weak demand will continue into 2024 causing a continued fall in earnings, after sales in a “challenging” 2023 were...","https://www.ft.com/content/f9d0da8a-ac43-4f0d-8af5-d597d1f13bb8#post-1642c523-61f4-4cb3-ae0b-ab5f65e5bcbf","","",""
"Live blog from February 2 2024","https://www.ft.com/content/f9d0da8a-ac43-4f0d-8af5-d597d1f13bb8","Risers and fallers in Europe","https://www.ft.com/content/f9d0da8a-ac43-4f0d-8af5-d597d1f13bb8#post-543aa77b-8c8c-4610-b7e9-36468e737ce4","Big share price moves today in Europe include Swedish appliance maker Electrolux, French pipemaker Vallourec and Denmark’s Danske Bank.  Electrolux: S...","https://www.ft.com/content/f9d0da8a-ac43-4f0d-8af5-d597d1f13bb8#post-543aa77b-8c8c-4610-b7e9-36468e737ce4","","",""
"","","FT Asset Management: inside the multi-trillion dollar industry","https://www.ft.com/content/d4d5dd13-52c8-4e72-b526-e1889da91b71","Behind the scenes scoop on the sector’s movers and shakers","https://www.ft.com/content/d4d5dd13-52c8-4e72-b526-e1889da91b71","February 1, 2024","",""
"Markets","https://www.ft.com/stream/c91b1fad-1097-468b-be82-9a8ff717d54c","The cycle vs the trend: investors need to prepare for secular change","https://www.ft.com/content/a4942729-431a-4d71-b710-04c1620d9a59","Bigger and more difficult choices need to be made as a new inflection point emerges in markets","https://www.ft.com/content/a4942729-431a-4d71-b710-04c1620d9a59","February 2, 2024","https://www.ft.com/content/a4942729-431a-4d71-b710-04c1620d9a59","https://www.ft.com/__origami/service/image/v2/images/raw/https%3A%2F%2Fd1e00ek4ebabms.cloudfront.net%2Fproduction%2Fae79a3f3-7da6-4662-94d5-61da667ecbff.jpg?source=next&fit=scale-down&dpr=2&width=240"
"Live blog from February 1 2024","https://www.ft.com/content/ff9aef38-4eed-4bc2-b85a-a7b2be33fcba","What to watch in North America","https://www.ft.com/content/ff9aef38-4eed-4bc2-b85a-a7b2be33fcba#post-2ed3955c-fb5a-4830-bdef-2c414bd5e14e","Apple: The iPhone maker will report its latest quarterly earnings after Wall Street’s closing bell, with analysts anticipating revenue to have risen s...","https://www.ft.com/content/ff9aef38-4eed-4bc2-b85a-a7b2be33fcba#post-2ed3955c-fb5a-4830-bdef-2c414bd5e14e","","",""
"Hong Kong Exchanges & Clearing Ltd","https://www.ft.com/stream/bcf3ec89-d8be-433a-b51e-8066271f4836","HKEX chief to step down months earlier than planned","https://www.ft.com/content/c5499320-d54b-4f03-8e4c-27ccd32c64a9","Hong Kong stock exchange’s shares down more than 40% under Nicolas Aguzin’s tenure","https://www.ft.com/content/c5499320-d54b-4f03-8e4c-27ccd32c64a9","February 9, 2024","https://www.ft.com/content/c5499320-d54b-4f03-8e4c-27ccd32c64a9","https://www.ft.com/__origami/service/image/v2/images/raw/https%3A%2F%2Fd1e00ek4ebabms.cloudfront.net%2Fproduction%2F4ada865b-37c9-4340-8db5-646b488783b4.jpg?source=next&fit=scale-down&dpr=2&width=240"
"","","S&P 500 posts fifth record close in a row","https://www.ft.com/content/3804abd9-8ded-40e4-89a1-6658f270a717","The S&P 500 notched its fifth consecutive record close on Thursday, with the market making broad gains after solid economic growth data. The blue-chip...","https://www.ft.com/content/3804abd9-8ded-40e4-89a1-6658f270a717","","",""
"","","S&P 500 posts fifth record close in a row","https://www.ft.com/content/e562d4c8-b6e2-41d7-b875-f7690095bcb9","The S&P 500 notched its fifth consecutive record close on Thursday, with the market making broad gains after solid economic growth data. The blue-chip...","https://www.ft.com/content/e562d4c8-b6e2-41d7-b875-f7690095bcb9","","",""
"Equities","https://www.ft.com/stream/b7ea3c33-ea8c-432e-bb7e-e3bbc8fdc2bb","Are Chinese stocks a value trade or a value trap?","https://www.ft.com/content/3f7c9eda-1f68-4c3d-9572-b7ce7319506e","When an asset is declared ‘uninvestable’ it is often time to buy","https://www.ft.com/content/3f7c9eda-1f68-4c3d-9572-b7ce7319506e","February 6, 2024","https://www.ft.com/content/3f7c9eda-1f68-4c3d-9572-b7ce7319506e","https://www.ft.com/__origami/service/image/v2/images/raw/https%3A%2F%2Fd1e00ek4ebabms.cloudfront.net%2Fproduction%2Fe40a8bdf-b99e-4632-b4b9-8c3a25db9e49.jpg?source=next&fit=scale-down&dpr=2&width=240"
"Accountancy","https://www.ft.com/stream/3cf32c5c-0134-4755-8a53-6f029205be89","Deloitte to axe 100 more UK jobs amid deals slowdown","https://www.ft.com/content/5389cf83-1f57-4375-9cca-57d4c0c117eb","The cuts would come on top of the redundancies the Big Four firm already announced in September","https://www.ft.com/content/5389cf83-1f57-4375-9cca-57d4c0c117eb","February 7, 2024","https://www.ft.com/content/5389cf83-1f57-4375-9cca-57d4c0c117eb","https://www.ft.com/__origami/service/image/v2/images/raw/https%3A%2F%2Fd1e00ek4ebabms.cloudfront.net%2Fproduction%2Fd317f940-a924-4ebe-a90c-67afb801dd85.jpg?source=next&fit=scale-down&dpr=2&width=240"
"Chinese economy","https://www.ft.com/stream/bf38d79f-556e-4f4e-885c-a9e67594140a","China’s overcapacity a challenge that is ‘here to stay’, says US chamber","https://www.ft.com/content/6bce03f5-bc7c-45df-9d86-363ade9ab47f","AmCham warns that majority of companies are still unprofitable in a ‘wake-up call’ to Beijing","https://www.ft.com/content/6bce03f5-bc7c-45df-9d86-363ade9ab47f","February 1, 2024","https://www.ft.com/content/6bce03f5-bc7c-45df-9d86-363ade9ab47f","https://www.ft.com/__origami/service/image/v2/images/raw/https%3A%2F%2Fd1e00ek4ebabms.cloudfront.net%2Fproduction%2F8493fd61-3a21-4947-b7a1-1a941a32bd98.jpg?source=next&fit=scale-down&dpr=2&width=240"
"Chinese business & finance","https://www.ft.com/stream/dd3cc5a2-d14b-4b78-811c-89c387497476","China’s slump pushes smaller companies overseas for growth","https://www.ft.com/content/37384212-7181-455d-8a78-cad1b7aa0198","Suppliers drawn by opportunity and driven by limits at home venture out on their own","https://www.ft.com/content/37384212-7181-455d-8a78-cad1b7aa0198","January 30, 2024","https://www.ft.com/content/37384212-7181-455d-8a78-cad1b7aa0198","https://www.ft.com/__origami/service/image/v2/images/raw/https%3A%2F%2Fd1e00ek4ebabms.cloudfront.net%2Fproduction%2F9bd59f8c-7302-44b6-a5c6-583767e1a889.jpg?source=next&fit=scale-down&dpr=2&width=240"
"Chinese politics & policy","https://www.ft.com/stream/02249f44-ac1f-48d6-bba5-820471c18ca5","China accuses foreign consultant of spying for MI6","https://www.ft.com/content/1c1f7849-52ad-4b42-9dfa-ea522d9f1e9c","Beijing and western capitals have increasingly publicised espionage allegations amid rising tensions","https://www.ft.com/content/1c1f7849-52ad-4b42-9dfa-ea522d9f1e9c","January 8, 2024","https://www.ft.com/content/1c1f7849-52ad-4b42-9dfa-ea522d9f1e9c","https://www.ft.com/__origami/service/image/v2/images/raw/https%3A%2F%2Fd1e00ek4ebabms.cloudfront.net%2Fproduction%2F87afc805-ee51-4e11-b00a-d1865d23e274.jpg?source=next&fit=scale-down&dpr=2&width=240"
"Supply chains","https://www.ft.com/stream/59d55e5c-cb83-49dc-bacb-26dcc51566d0","UK warns of growing risk to global supply chains","https://www.ft.com/content/3fa84e23-a63f-426b-9bb2-a7fd25bb8aef","Ministers tell businesses there are limits to what government can do to help","https://www.ft.com/content/3fa84e23-a63f-426b-9bb2-a7fd25bb8aef","January 17, 2024","https://www.ft.com/content/3fa84e23-a63f-426b-9bb2-a7fd25bb8aef","https://www.ft.com/__origami/service/image/v2/images/raw/https%3A%2F%2Fd1e00ek4ebabms.cloudfront.net%2Fproduction%2F0b7a39f6-5109-4fc9-a642-7972fc7bc52f.jpg?source=next&fit=scale-down&dpr=2&width=240"
"Global economic growth","https://www.ft.com/stream/7d930a0a-dcc3-4d19-86ef-b13af31cbcf1","Global economy on track for worst half-decade of growth in 30 years, says World Bank","https://www.ft.com/content/b00ec9ec-5497-4543-aa57-f10873c8952b","Multilateral lender warns of potential for decade of ‘wasted opportunity’","https://www.ft.com/content/b00ec9ec-5497-4543-aa57-f10873c8952b","January 9, 2024","https://www.ft.com/content/b00ec9ec-5497-4543-aa57-f10873c8952b","https://www.ft.com/__origami/service/image/v2/images/raw/https%3A%2F%2Fd1e00ek4ebabms.cloudfront.net%2Fproduction%2F3fe875e2-26fc-41e8-baec-4dc57e5ccdf1.jpg?source=next&fit=scale-down&dpr=2&width=240"
"Television","https://www.ft.com/stream/1b5858f5-8eaa-4827-b8d9-a5957efa5d92","The threat of catastrophe is assessed in Nuclear Armageddon: How Close Are We? — review","https://www.ft.com/content/64d5c035-b1de-480a-95d6-06ce7b07b9ae","BBC documentary surveys experts in international security, diplomacy and military science to shed light on current reality","https://www.ft.com/content/64d5c035-b1de-480a-95d6-06ce7b07b9ae","January 19, 2024","https://www.ft.com/content/64d5c035-b1de-480a-95d6-06ce7b07b9ae","https://www.ft.com/__origami/service/image/v2/images/raw/https%3A%2F%2Fd1e00ek4ebabms.cloudfront.net%2Fproduction%2F1aa136c1-9869-42ac-bf3c-d84b9e566437.jpg?source=next&fit=scale-down&dpr=2&width=240"
"US-China relations","https://www.ft.com/stream/403b154d-96c7-421b-b0b8-eb5fc2c3d198","Yellen says ‘ample room’ for greater US-China trade despite geopolitical tensions","https://www.ft.com/content/d0a21bd6-63eb-4a99-bcd1-63df944cc1d6","Treasury secretary emphasised booming bilateral commerce and opportunities for climate change co-operation","https://www.ft.com/content/d0a21bd6-63eb-4a99-bcd1-63df944cc1d6","July 8, 2023","https://www.ft.com/content/d0a21bd6-63eb-4a99-bcd1-63df944cc1d6","https://www.ft.com/__origami/service/image/v2/images/raw/https%3A%2F%2Fd1e00ek4ebabms.cloudfront.net%2Fproduction%2Fa8fa2d93-1640-49d9-91d5-7d54431ac3aa.jpg?source=next&fit=scale-down&dpr=2&width=240"
"Global Economy","https://www.ft.com/stream/29e67a92-a3b8-410c-9139-15abe9b47e12","A message to economists: geopolitics matters too","https://www.ft.com/content/f05826c0-d030-4fa4-89d1-72a1b73dec3d","Western policymakers ignore changing global power relations at their peril","https://www.ft.com/content/f05826c0-d030-4fa4-89d1-72a1b73dec3d","April 25, 2024","https://www.ft.com/content/f05826c0-d030-4fa4-89d1-72a1b73dec3d","https://www.ft.com/__origami/service/image/v2/images/raw/https%3A%2F%2Fd1e00ek4ebabms.cloudfront.net%2Fproduction%2Fc47c0332-e52b-4666-82c1-1c6c16a8cea6.jpg?source=next&fit=scale-down&dpr=2&width=240"
"Wise","https://www.ft.com/stream/0658d2fb-593f-486d-bc95-0036640f68da","Wise pauses taking on European business customers as it beefs up compliance","https://www.ft.com/content/dedc859a-311f-40a1-bbcb-50d6ccd77666","London-listed fintech steps up due diligence amid geopolitical tensions and sanctions","https://www.ft.com/content/dedc859a-311f-40a1-bbcb-50d6ccd77666","November 14, 2023","https://www.ft.com/content/dedc859a-311f-40a1-bbcb-50d6ccd77666","https://www.ft.com/__origami/service/image/v2/images/raw/https%3A%2F%2Fd1e00ek4ebabms.cloudfront.net%2Fproduction%2F168d86bc-efb2-4a4f-8dca-345516ac4a92.jpg?source=next&fit=scale-down&dpr=2&width=240"
"Geopolitics","https://www.ft.com/stream/53f66214-279f-4011-82ee-43953b586c44","Ukraine is the front line of a much larger conflict","https://www.ft.com/content/442f68c0-9851-45d7-ae66-ed6ebf1e83c0","America and its allies see Russia, China, Iran and North Korea as an axis of adversaries","https://www.ft.com/content/442f68c0-9851-45d7-ae66-ed6ebf1e83c0","April 21, 2024","https://www.ft.com/content/442f68c0-9851-45d7-ae66-ed6ebf1e83c0","https://www.ft.com/__origami/service/image/v2/images/raw/https%3A%2F%2Fd1e00ek4ebabms.cloudfront.net%2Fproduction%2F78232c6f-3398-4a63-887f-5ab6e745e008.jpg?source=next&fit=scale-down&dpr=2&width=240"
"Climate change","https://www.ft.com/stream/24ad2c58-14fb-4217-b6f7-7ef88ac51375","John Kerry to retire as top US climate negotiator","https://www.ft.com/content/9109d10a-9906-4175-9882-6c6d979af631","The former presidential nominee and secretary of state will reportedly help Biden’s re-election campaign","https://www.ft.com/content/9109d10a-9906-4175-9882-6c6d979af631","January 13, 2024","https://www.ft.com/content/9109d10a-9906-4175-9882-6c6d979af631","https://www.ft.com/__origami/service/image/v2/images/raw/https%3A%2F%2Fd1e00ek4ebabms.cloudfront.net%2Fproduction%2Fc5df4aa8-7417-4fba-b745-1b1f8f5f96e9.jpg?source=next&fit=scale-down&dpr=2&width=240"
"Markets","https://www.ft.com/stream/c91b1fad-1097-468b-be82-9a8ff717d54c","The great speculative era on markets is hard to kill","https://www.ft.com/content/4c93f25a-bf97-4d88-9fb5-b33c554c0e9e","A collapse in risk appetite may require a really dramatic geopolitical event or mistake by central banks","https://www.ft.com/content/4c93f25a-bf97-4d88-9fb5-b33c554c0e9e","December 26, 2023","https://www.ft.com/content/4c93f25a-bf97-4d88-9fb5-b33c554c0e9e","https://www.ft.com/__origami/service/image/v2/images/raw/https%3A%2F%2Fd1e00ek4ebabms.cloudfront.net%2Fproduction%2F7311edd3-6069-482d-9e16-dd06e49e6b7f.jpg?source=next&fit=scale-down&dpr=2&width=240"
"Space exploration","https://www.ft.com/stream/a88fdb17-46e0-4694-af2a-30a78f6e33b6","UN space tsar calls for increase in junk clean-up efforts","https://www.ft.com/content/4704c6db-f7ab-4f45-8fea-73617a9cd95f","Official says implementing voluntary guidelines more important than new global treaty","https://www.ft.com/content/4704c6db-f7ab-4f45-8fea-73617a9cd95f","January 8, 2024","https://www.ft.com/content/4704c6db-f7ab-4f45-8fea-73617a9cd95f","https://www.ft.com/__origami/service/image/v2/images/raw/https%3A%2F%2Fd1e00ek4ebabms.cloudfront.net%2Fproduction%2F3032890a-477e-4c8c-9dd1-81b978147a53.jpg?source=next&fit=scale-down&dpr=2&width=240"
